a_y,a_z,a_x,i_y,i_z,i_x,u_y,u_z,u_x
0.6240345382,0.2802410267,0.300006229,0.3204041858,0.8101519507,0.1245307225,0.2151889197,0.388207072,0.5103787727
0.6258798906,0.208658995,0.3170840567,0.2369792704,0.7289958823,0.234378606,0.3183422105,0.3228726096,0.5198941402
0.5034166776,0.2164854656,0.4649058945,0.1353606641,0.9796126358,0.0871352827,0.1687825355,0.429315624,0.4553042685
0.5895625846,0.2368415326,0.4123910684,0.3020900468,0.8498216129,0.0935528629,0.3418319829,0.2255079295,0.5382496484
0.5104044364,0.1911577913,0.3216164864,0.2278576122,0.6823763084,0.2776639167,0.2968171012,0.3643175517,0.4175215401
0.6603238903,0.2197499847,0.2831852401,0.3281111691,0.8081188848,0.0672551011,0.2094043059,0.4060342742,0.5689235539
0.6664811082,0.20953488,0.2740179582,0.1639746193,0.9468380995,0.1308455195,0.2824598055,0.3269885833,0.5386593802
0.574602072,0.199108015,0.4305776071,0.2347479306,0.8368915627,0.0994530036,0.2138241136,0.3719990423,0.5210554905
0.652788192,0.1574807634,0.3448828962,0.2742995964,0.5805518876,0.2758691878,0.2666714655,0.3573482893,0.5409679591
0.5245103646,0.1892865334,0.3778456,0.1905109794,0.8368673547,0.0990995208,0.2127565358,0.3508885242,0.5856017266
0.6022850396,0.1559877195,0.3465013335,0.1912855442,0.8931329757,0.0735449699,0.2192614987,0.3432641138,0.5534300531
0.6442894653,0.1967874042,0.3442789737,0.193649473,0.9261790835,0.1092022233,0.2179133054,0.3721698838,0.5624148686
0.5375517529,0.3012364862,0.3045032484,0.1840449665,0.926378333,0.0938040125,0.2128537838,0.4009454433,0.4956659398
0.5300802727,0.3236153527,0.2927353312,0.222845915,0.9615109772,0.1177902937,0.3077851785,0.3435927418,0.5515369629
0.6424694077,0.2431549515,0.2663443,0.3521334385,0.7458630981,0.1193537556,0.3746980547,0.257071266,0.5692878222
0.6466712854,0.1921604757,0.1094915802,0.2346476185,0.904416379,0.0877503598,0.2498532354,0.3604734919,0.5567895184
0.5575102229,0.2317147011,0.3592465066,0.1433580958,1.0052258449,0.0953967388,0.2449809492,0.3357440552,0.6098290507
0.5796513344,0.0983309691,0.4744230505,0.1640155963,0.9434868362,0.118797924,0.2014104399,0.4298799667,0.4728455681
0.552209246,0.1924005027,0.3615861491,0.2825974441,0.6754406532,0.1045392155,0.1850123522,0.4312109895,0.5298768386
0.6317959244,0.2242459343,0.3354380826,0.2367672808,0.8727737386,0.1075499444,0.2359989983,0.4219951743,0.4830535251
0.6032678625,0.1509725008,0.362792816,0.1467065959,0.9706073556,0.1023063891,0.2247707226,0.4265395255,0.4565776818
0.6080989469,0.2005687835,0.3833559741,0.1762090971,0.9269669729,0.1237308536,0.211216192,0.3697261846,0.5545183039
0.5787128163,0.1899995995,0.3811125334,0.1969260246,0.8876637289,0.0722974286,0.1713661101,0.4644425281,0.5058803277
0.6512828037,0.2011900855,0.3021149156,0.2274911549,0.8404608246,0.070742833,0.2598007896,0.3517201938,0.4058636448
0.6304604015,0.1343308667,0.3786398245,0.2034940317,0.8884768045,0.0941772119,0.218342499,0.483224498,0.4256198802
0.3958469144,0.3411633466,0.4256092379,0.2315783869,0.8845622028,0.0940321017,0.2601924118,0.3260066509,0.5544429543
0.5865339895,0.1609966939,0.2879836128,0.1776971185,0.9338552803,0.0735263452,0.1748020392,0.4502445849,0.466211585
0.451507711,0.3321316165,0.4099867174,0.3410632058,0.770951306,0.0994900919,0.2660417289,0.3268965008,0.5967632762
0.6376144335,0.2103947847,0.3550223561,0.2239670478,0.9020355079,0.114294619,0.3479517341,0.3887005139,0.5131039897
0.8043778998,0.1878466973,0.2836284254,0.1624259484,0.8734977623,0.1709457108,0.2004307258,0.420840381,0.4638659134
0.6736737919,0.2446500083,0.2499588008,0.1725846431,0.9560582164,0.1459013287,0.2480995081,0.4230590296,0.4722485933
0.6611327461,0.2616085846,0.2684309007,0.2833523844,0.8729583571,0.0818872648,0.2117961378,0.4213765598,0.5144980384
0.5780121797,0.2464321129,0.3753237033,0.1677594617,0.9556691419,0.147638329,0.2848494122,0.3071724455,0.5906537107
0.6549827469,0.190915488,0.3291039292,0.1531468428,0.9370146202,0.1725268642,0.2068822159,0.4356050944,0.458106123
0.4523667335,0.3021565367,0.3987706129,0.2302667007,0.8890331482,0.0747010983,0.311952317,0.2191290437,0.6444073556
0.5668721672,0.2266275552,0.2172852236,0.223305221,0.8307948749,0.0623859573,0.2627195724,0.2580422663,0.5931764001
0.6157850547,0.2666726404,0.2061564245,0.2584344587,0.8441755265,0.0905754963,0.2206763054,0.4027203131,0.506224595
0.4756880957,0.1952110374,0.4779844309,0.2127712165,0.8096093496,0.0901816495,0.2150208176,0.4472975172,0.4087168692
0.5707366244,0.2167212277,0.3081137783,0.2352581393,0.8310818978,0.0857062956,0.2823024056,0.372392437,0.4944376234
0.5944946525,0.222009411,0.322071273,0.2672441813,0.5224182239,0.3223891367,0.2702176638,0.3058146113,0.4770435117
0.3794085776,0.4040991318,0.3540851436,0.1582252181,0.8999359298,0.1423488108,0.1727637632,0.4108778853,0.5327407885
0.5180808115,0.1874387516,0.3781077841,0.2111353935,0.7810155384,0.1151840157,0.247128971,0.3227424874,0.550555467
0.5856219862,0.2261399948,0.3833708053,0.188177171,0.9242587728,0.1093013929,0.2219250139,0.4400126966,0.4781314374
0.4973406688,0.3249309285,0.3216956947,0.1965258344,0.8696383109,0.1172477444,0.1908298474,0.4764428995,0.4428593197
0.5906512591,0.2485158627,0.2963556603,0.3000345634,0.8031466837,0.1142005415,0.3364759685,0.2640876291,0.5338246472
0.4110374804,0.3554463293,0.3831424612,0.1805353686,0.8999165434,0.0995084587,0.2268190126,0.2583240059,0.6301943759
0.5173256942,0.3106397633,0.3225361232,0.1856319291,0.8882388012,0.0629524715,0.1895389009,0.4407031617,0.461364219
0.6195721417,0.1681600971,0.3928365191,0.1489888636,0.9980670481,0.0585862561,0.165590532,0.4177772094,0.5517758166
0.457387066,0.2282883402,0.3481300265,0.2543250357,0.8040577519,0.0978104163,0.2246796014,0.351283011,0.5375716912
0.6041905953,0.2458788535,0.2829638071,0.1703432823,0.9147253811,0.0766453825,0.2296664687,0.4225494723,0.5036568056
0.4753207228,0.3008195016,0.3973735701,0.1657104278,0.9340349538,0.0711649298,0.1748674873,0.4558466384,0.4544256651
0.5929648001,0.1926769471,0.4350834206,0.1740389869,0.9738261328,0.0545679254,0.1988969523,0.4294501155,0.545456071
0.5781901701,0.2292161217,0.3485520927,0.1739500839,0.936558025,0.153452983,0.2150814402,0.4022178738,0.5179478366
0.6126585368,0.215448616,0.3224790701,0.3194607862,0.7501156955,0.1083612303,0.281585115,0.3350004186,0.5202570743
0.6772334022,0.2411396171,0.1770085141,0.2461422561,0.8255484877,0.056316546,0.2840621273,0.296137854,0.5815187439
0.6142062054,0.1859246464,0.349641839,0.1970992203,0.9271590948,0.098956012,0.2095038136,0.4274283495,0.4935662382
0.588833171,0.2508624148,0.2844023519,0.1532005404,0.9156139811,0.1388517703,0.249567307,0.3817773228,0.4745697933
0.5308221942,0.278599666,0.3647503428,0.2688630714,0.8355357986,0.0793814742,0.3326951752,0.465397396,0.3599866571
0.6305401164,0.2629267642,0.3315731746,0.2281689026,0.9304175257,0.1186532921,0.4482602942,0.4754098475,0.3454336022
0.5881619933,0.2129505324,0.3373004277,0.2446613899,0.9040957359,0.0668868007,0.2453142844,0.324640047,0.6189274691
0.6570348276,0.2410676472,0.348823004,0.2233264408,0.8879109363,0.1961260906,0.2439767644,0.4209469456,0.4576501059
0.5677870385,0.2904403762,0.3459537583,0.2238904513,0.9358894746,0.0870493728,0.2745781742,0.362942656,0.5066190881
0.5722261329,0.2533994004,0.2192047749,0.147191292,0.9453119569,0.0900360514,0.2640009393,0.3371918091,0.4766117419
0.3982455244,0.3279239799,0.438908008,0.1336789247,0.9541585427,0.1235091516,0.1739026425,0.4237671636,0.5054749061
0.5866857878,0.2718024511,0.3616207937,0.3071034601,0.8215984708,0.0579782557,0.3056666859,0.3943999994,0.4782822892
0.59393763,0.2022385037,0.3896636411,0.3122121942,0.8085096696,0.1215542207,0.318469268,0.3123948404,0.5049652292
0.6242489626,0.2565456351,0.2829887892,0.1961477152,0.8866398188,0.161634491,0.2872296163,0.3978295359,0.4301204754
0.5374923607,0.2983850091,0.3776207247,0.2262509901,0.8876312979,0.1162229329,0.2917608829,0.4218187347,0.4447435019
0.563030512,0.2424952544,0.3273405942,0.3120974391,0.7755339627,0.1448401472,0.3263832509,0.3838654713,0.4111292884
0.5812705718,0.2566144712,0.36087497,0.2761486069,0.8479553219,0.1084686665,0.3227958233,0.4312587018,0.5535199127
0.5114146019,0.2968700286,0.2744877012,0.2811501279,0.7395220535,0.1312890059,0.2480921014,0.2819325702,0.6372586408
0.5568372337,0.2507399716,0.3127216764,0.2165452574,0.8554078721,0.1986359976,0.3182033354,0.4220099949,0.4530659713
0.5064245021,0.2252160613,0.4044978449,0.2528444654,0.8612090706,0.0742363813,0.2989010811,0.3009828034,0.5301478528
0.5794189156,0.2282978569,0.4094650776,0.2233289336,0.9094757958,0.1230187815,0.2679890934,0.4224830627,0.5101784204
0.5011664979,0.2508088775,0.4332074255,0.2522853323,0.8294762705,0.1486660177,0.2200705687,0.4095878353,0.4518769407
0.5385919561,0.3034563359,0.3472013478,0.2741949643,0.8841895812,0.0969022396,0.2588755967,0.4166419434,0.5192956806
0.5188156364,0.2701225972,0.3870925261,0.2302231974,0.8841966161,0.0964702948,0.274944404,0.4247452075,0.4914423639
0.6031977878,0.1977338671,0.3802140799,0.1430909826,0.9809316225,0.1613206716,0.22550922,0.3699640553,0.5575864782
0.6610058589,0.1203527456,0.4268065528,0.3016035989,0.7656976184,0.1635927744,0.3851242156,0.4253936948,0.4384859144
0.6398870727,0.2462866377,0.3960871586,0.2804466006,0.7682156095,0.1446638979,0.3212741733,0.3459695966,0.567406031
0.5549707729,0.2515787227,0.3616312141,0.1989812792,0.8654424712,0.1230034766,0.2484416994,0.3803439287,0.5192696658
0.59638254,0.2285952916,0.3392153036,0.1295440514,0.9823477484,0.1038700453,0.1726102113,0.3784323599,0.6067411439
0.6130665498,0.2519953414,0.3792637455,0.2504786168,0.9217040494,0.078453573,0.2704635467,0.3791912345,0.6004383347
0.6267620097,0.2060955834,0.3842461232,0.2268979057,0.9241333037,0.1049078852,0.3174229639,0.3699807692,0.4668210513
0.6184505533,0.1937177291,0.3123132452,0.2657303857,0.8298064103,0.1528874511,0.2799737074,0.3547981154,0.4745599099
0.5971655491,0.2508411487,0.2879067237,0.1923437547,0.9340075626,0.1735490691,0.2712420644,0.3906639241,0.5102437901
0.6347752475,0.2504918554,0.3443060051,0.2465590719,0.9595920121,0.0369040141,0.3053338604,0.4474306464,0.4911416205
0.5929524082,0.2400306583,0.3436438007,0.256317775,0.8831599483,0.1220216406,0.3218478956,0.3278638064,0.4884283171
0.5835530966,0.1649073437,0.3748712742,0.2454436618,0.8517298954,0.1747896153,0.2140919028,0.4312401487,0.5110705206
0.6380803146,0.2535927132,0.2801359895,0.2618403587,0.9044626745,0.0797863587,0.3294030775,0.3857566412,0.5451704156
0.6327037878,0.1975899084,0.284240062,0.3072631193,0.7972224002,0.0877087804,0.320157092,0.3216795408,0.4655440257
0.6063826835,0.267335676,0.3916772385,0.2248796297,0.9327839743,0.1314394259,0.2611841202,0.4330113043,0.4746620525
0.6326450216,0.2110888654,0.3314841067,0.240638193,0.8876410157,0.0952223125,0.2919984626,0.3545599496,0.5160526728
0.5754075876,0.2433723871,0.3241065452,0.2697094843,0.8248001671,0.1294219116,0.2839093246,0.3444831255,0.5399086576
0.5622418868,0.2652543694,0.2907906749,0.2728381352,0.858867662,0.0721442877,0.299159403,0.3709943945,0.4687914887
0.5530730689,0.2736301324,0.3042346702,0.1795899859,0.9228546346,0.0704099924,0.2666019486,0.3172882077,0.5638473884
0.5833345119,0.2073551528,0.3484927531,0.1487085262,0.9240276068,0.122998425,0.2181924508,0.5595111415,0.4128395997
0.5872048213,0.1812341939,0.4114366675,0.278559248,0.7893085376,0.0729689283,0.2533236145,0.3056721544,0.5220432736
0.5855558899,0.2190029329,0.3846943111,0.2338684312,0.8596837769,0.1287314706,0.3068993169,0.3163342111,0.5188605287
0.5989836448,0.2116357682,0.3345072041,0.263096998,0.8694015685,0.063477455,0.3054440481,0.336814066,0.5414338809
0.5289741442,0.268270387,0.2764335175,0.2144556347,0.908715453,0.0699541999,0.3252667198,0.3355061163,0.5063421668
0.5859746921,0.2174972507,0.3686337614,0.1576406507,0.9427439289,0.0843028707,0.2356152091,0.2834903925,0.6085111732
0.4147321669,0.3501785116,0.4203030493,0.144865396,0.9639215831,0.0813719338,0.2579268712,0.3669712833,0.5561770565
0.566673046,0.2727480831,0.2775053244,0.1957240388,0.9418975463,0.1499650899,0.2197094056,0.4186914362,0.516087416
0.5649572408,0.2880274206,0.3408537277,0.2498376323,0.9004548478,0.0939235908,0.2506495856,0.4693579683,0.4022407908
0.438533183,0.2861642686,0.3755972168,0.1564705566,0.9040422391,0.0513547601,0.2606127273,0.309067468,0.4987413082
0.5364582522,0.2588512128,0.4224431473,0.2553656447,0.8324459082,0.1232652428,0.2993722492,0.6577617548,0.264899639
0.5753473445,0.2324037693,0.4671900302,0.2769813067,0.8302836628,0.0682283112,0.2629469468,0.3921842502,0.5061616834
0.542991758,0.2449474981,0.3847307818,0.2640549145,0.7573520897,0.1707838781,0.4137884743,0.4563874209,0.2560858051
0.5217875334,0.3003552326,0.3005533642,0.2639416549,0.8364074093,0.1093633164,0.2853375853,0.3973726076,0.4454379221
0.553463949,0.2632819903,0.366422413,0.2787735922,0.8702766743,0.0823661292,0.2848034951,0.2687302834,0.5495616728
0.6254656197,0.2578035267,0.3046960142,0.2467721623,0.915384845,0.1085573143,0.2860784851,0.4351278066,0.4742772444
0.5919995228,0.2362124579,0.2917115035,0.0843922658,1.0667904232,0.1088379024,0.1851152393,0.4328188724,0.4849266614
0.5375460134,0.3008963884,0.3655769994,0.3521745202,0.7237738017,0.1616547845,0.3671136758,0.3350255197,0.463986233
0.6047216083,0.2442986438,0.3276775163,0.2378521732,0.8849610988,0.0649702012,0.2903452256,0.3532843761,0.5391573515
0.580120155,0.2550474648,0.3152253738,0.3000291452,0.7759957212,0.1360890679,0.286181228,0.3331192384,0.5170920709
0.6523985372,0.3068863935,0.2708623227,0.3333533491,0.9044803918,0.132715704,0.3122682259,0.3659360686,0.5262379025
0.5278852945,0.2578975715,0.4006025761,0.2451611315,0.8496700857,0.1054788863,0.2870452801,0.2741441391,0.6071529301
0.5002082386,0.3349749877,0.2533421399,0.2299497361,0.8926509552,0.0879095067,0.2826015717,0.3864599738,0.4315319821
0.5377948347,0.2849029741,0.2480324309,0.2587425912,0.8138911146,0.1247006923,0.2964577065,0.3490633196,0.4871184764
0.5156200106,0.3218859676,0.3011413672,0.2931205304,0.7855749105,0.0850776694,0.3121446852,0.3490581517,0.5097409881
0.6646973776,0.2075095221,0.3437217244,0.1609767789,0.9984693407,0.1602494388,0.2439224013,0.3765725448,0.5411506854
0.2243139469,0.5255778893,0.3679607325,0.1676095163,0.9111502191,0.0767039329,0.190870648,0.3964888326,0.484445662
0.6343515476,0.2665976704,0.293861124,0.2970820748,0.8748393039,0.0996013368,0.2948388106,0.39210528,0.5133084599
0.5871328434,0.3060210701,0.3484746976,0.3579512676,0.7698241911,0.1427168262,0.3554281847,0.3185082019,0.5476958497
0.5996672381,0.2494263302,0.3365711295,0.2802976304,0.8481162964,0.1061824047,0.328792346,0.3804170386,0.4665152832
0.5591298417,0.2740821071,0.329939135,0.2370002896,0.8231603318,0.2013192549,0.3532200001,0.3103296756,0.5010856172
0.588554357,0.2283328141,0.3801667309,0.3206577695,0.7500790147,0.127386241,0.5381576158,0.5207317445,0.1467815821
0.5329169414,0.259172365,0.306979583,0.3252344354,0.6006530976,0.254975575,0.2415899966,0.3828312003,0.4641431926
0.6514897156,0.2395173721,0.3429984524,0.2606423374,0.8657840622,0.0596295277,0.3582691761,0.3545381263,0.545002539
0.6078156356,0.2424317843,0.3530962477,0.2252070505,0.8839691708,0.1656042866,0.299267354,0.2881449949,0.5867632338
0.5377978206,0.168946158,0.3287717974,0.3656598915,0.5883613818,0.1766928469,0.4655152627,0.1955917734,0.4125383409
0.5848637883,0.2559976417,0.3394582552,0.1992288939,0.8575797305,0.1740951849,0.2353724779,0.4116072216,0.4275455098
0.6163444339,0.2766142221,0.3020751974,0.288721938,0.7868611067,0.1485663954,0.2870058474,0.4341193187,0.3482044225
0.657986163,0.2493587293,0.2943300299,0.1905321876,0.9753521392,0.0883652765,0.2795923251,0.3358866688,0.5954402017
0.5726670354,0.2801935549,0.3492899687,0.2848234479,0.8536152657,0.1316277847,0.2736618393,0.3195587639,0.5952247811
0.6503041743,0.1998451812,0.3522726048,0.1806001868,0.946980233,0.1471421174,0.3050593963,0.3908617458,0.4767851535
0.6002580677,0.2913567177,0.3055709393,0.2136847818,0.9034199211,0.105838844,0.2314171943,0.445649938,0.5025823573
0.6368409709,0.257829256,0.2999177624,0.280011784,0.7250003,0.1853798451,0.307423532,0.4375172361,0.3462399337
0.5762540965,0.2931654294,0.3739640491,0.2743925747,0.8345757568,0.1530053241,0.3191587314,0.2892260589,0.5559970217
0.6296396056,0.2365007942,0.2656886751,0.1859164488,0.905047339,0.1273187225,0.2800177354,0.2925541606,0.545057985
0.6149419795,0.2841665116,0.2641771059,0.2870777482,0.8364968796,0.1123492432,0.2879209055,0.3851734057,0.4948703508
0.654835904,0.2332373114,0.3569544385,0.3415394751,0.8168253556,0.1221397929,0.3483262309,0.3491736236,0.5340203447
0.5936908722,0.165725934,0.3531494967,0.1244417213,0.9939640311,0.0891967072,0.1299432088,0.3240626733,0.6455371234
0.5770657092,0.2959741792,0.3257357774,0.3648635685,0.7882837251,0.0930449494,0.3041949047,0.384679531,0.4970668198
0.5565036962,0.2496322331,0.2735528582,0.2203056304,0.8826289203,0.114446896,0.2658163301,0.3558723868,0.515598016
0.5814862754,0.2731483508,0.2534496278,0.2785280952,0.7868594126,0.1028039413,0.1990004858,0.3957736579,0.5036032706
0.6240106464,0.215459399,0.3731531535,0.2394347973,0.9077799298,0.1554992302,0.2529598791,0.4178129137,0.4723032593
0.581792755,0.2310078898,0.3581885684,0.2179361652,0.9035372419,0.1284449892,0.3205970501,0.2962082753,0.5442776989
0.6392568986,0.2640848032,0.2628492346,0.2818506207,0.8659380756,0.1078870621,0.2879382233,0.4387394847,0.4757828432
0.6358226913,0.2234574316,0.3728928787,0.1807976436,1.0145685965,0.0878423468,0.215698384,0.3974761551,0.5548852907
0.5004780809,0.2804357766,0.3469625647,0.2432662683,0.8681963675,0.0960473552,0.2495333327,0.3802861909,0.4642622388
0.5259213249,0.2763483122,0.3391794691,0.195507532,0.8918884232,0.1116872363,0.2750022543,0.3315989813,0.519205432
0.1575910572,0.915857727,0.14745579,0.7177724219,0.2871679372,0.2237981013,0.6586126792,0.265865699,0.2532241656
0.6003228118,0.1874501536,0.4377064612,0.2812801573,0.8227279997,0.0623374215,0.3336264268,0.2972653735,0.5648882486
0.5736758975,0.2505167225,0.3856373572,0.2736851424,0.8281319493,0.0596747482,0.2926903779,0.3156931478,0.4861985726
0.5923730368,0.2990685475,0.3231479267,0.2299688068,0.9147331229,0.1458226403,0.6482437606,0.5030019495,0.1766236252
0.6739172173,0.2604587749,0.165409929,0.1581429216,0.9705720361,0.1385454234,0.2390715537,0.3123385023,0.5989677076
0.6874569054,0.2287437388,0.2403230112,0.1102529565,1.0303072633,0.1540096072,0.2001818968,0.4164176546,0.5274941096
0.463470072,0.59383371,0.1180639366,0.7393993394,0.3085048351,0.2453444068,0.1999510063,0.6237825961,0.3337349649
0.5159522692,0.2468635529,0.3559610973,0.1837830834,0.8962234694,0.1012972944,0.3011635723,0.2916180136,0.5184789854
0.5816021989,0.3017802948,0.3032457069,0.1998400268,0.9833322134,0.1192477632,0.2184238752,0.3983742548,0.5903516138
0.618654169,0.2503493575,0.3703327401,0.2640172402,0.8255835505,0.1401526376,0.2736932985,0.3665790948,0.5465677004
0.606410595,0.2650012583,0.3037613993,0.2840218296,0.8221402822,0.1552812138,0.3005284503,0.3581618514,0.4971981603
0.592744837,0.2567801043,0.3665552439,0.2778468822,0.9802728467,0.0718949808,0.2922257353,0.3486115032,0.615764897
0.5192968028,0.2867313864,0.3322028287,0.1206836771,0.9443420004,0.0348731851,0.1563769757,0.4485690035,0.4743693815
0.5806884646,0.2973782884,0.3090533451,0.0942824656,0.9927536008,0.162674458,0.2226004317,0.3212049131,0.5483152101
0.4900137074,0.3501298003,0.377085438,0.2417844981,0.8538325802,0.1274815256,0.314345481,0.3565638784,0.5193100858
0.6406215224,0.2554998822,0.2787272347,0.203127774,0.951299024,0.1268659182,0.2684436653,0.396319024,0.4913929992
0.6988754031,0.2296608451,0.3129183616,0.29813452,0.9368951297,0.0847465158,0.3061660719,0.4021801363,0.4736678358
0.5399666045,0.2445114314,0.1513305127,0.1975542957,0.8023198262,0.1652285247,0.2763841625,0.3314080042,0.496233531
0.5996544712,0.2737519716,0.3073247532,0.1158261422,0.9405356712,0.1399291662,0.1644052586,0.4644626382,0.5200189216
0.5568249574,0.3301746513,0.2858960409,0.2309821798,0.8739972029,0.1139042845,0.327650219,0.3215942036,0.4792386009
0.5900777188,0.2834961495,0.3936290625,0.2540002162,0.8829855835,0.0892117372,0.3303931059,0.352067187,0.5494466346
0.5647308328,0.3041279201,0.2985321063,0.2750922474,0.8510961134,0.1481736005,0.0960794087,0.4536543221,0.6134554759
0.6297719733,0.2151660705,0.3226381175,0.2506430026,0.8295957026,0.073476774,0.3645395042,0.3066232284,0.502755534
0.6145698733,0.2443760249,0.3277575955,0.1919684839,0.906559589,0.0802659792,0.2514823689,0.379971755,0.5279671707
0.5871114797,0.2630196033,0.3228430549,0.2820963961,0.8541081988,0.0917885445,0.2974813786,0.3132030419,0.549782674
0.6233317418,0.2311132813,0.3406164551,0.2177249264,0.8043821569,0.1210578677,0.3036083901,0.2884683667,0.5467175669
0.686973327,0.1951426124,0.3513756731,0.2810528897,0.8653929965,0.1505769347,0.2770745142,0.3574471233,0.548649632
0.5017235441,0.2948973526,0.3801085083,0.1044726487,1.034470711,0.1317518742,0.2346245092,0.4160077984,0.4748671928
0.6011932206,0.3070101683,0.2953209779,0.2697335088,0.850920908,0.0935274068,0.3259738632,0.4275266203,0.4776714769
0.6420178732,0.2141587267,0.379411963,0.2393410915,0.8945415121,0.1357521929,0.3505936578,0.2304219937,0.572273246
0.5823590187,0.2283858558,0.3151272555,0.1924343508,0.9106465321,0.1225805052,0.2971435594,0.3020277768,0.5212915031
0.5457129633,0.3053443819,0.2861142838,0.2199070917,0.8768756443,0.127919929,0.3320572708,0.3141391715,0.4885313082
0.4142988701,0.3986194064,0.3436450766,0.1982053063,0.9590223416,0.0460710143,0.2289846692,0.425314969,0.5286931703
0.5940552085,0.2339635261,0.3317550751,0.2468533145,0.8783404996,0.1170839393,0.2932439727,0.33186255,0.4979714103
0.6125324686,0.1730315476,0.3197479206,0.1509598875,0.8875487594,0.0886419444,0.1928258038,0.4377848873,0.4980859246
0.6483037636,0.2103848115,0.3465097885,0.2124314682,0.9113715031,0.1243655883,0.2932378604,0.3293274355,0.4893254518
0.5672731127,0.2836071007,0.2799651629,0.147005777,0.9621381772,0.079834055,0.166556373,0.4258326797,0.5136230435
0.5206965915,0.3241502759,0.3485708636,0.2263346567,0.9102864915,0.0947870148,0.2949614869,0.3151022274,0.5687256459
0.5347087864,0.2175892147,0.4095111134,0.1611436492,0.8363884681,0.2149373187,0.2705168405,0.4957275678,0.3283905096
0.6392050743,0.218647311,0.3234222177,0.1228869778,1.0092726641,0.0667869463,0.1429303485,0.4221212709,0.5707473531
0.6055109874,0.2478741917,0.344070771,0.2289274938,0.935565905,0.0898446545,0.256420731,0.3661230964,0.5854195572
0.6089917484,0.1554034544,0.3894488769,0.1508212778,0.8886879327,0.1278679243,0.2342712763,0.3360141261,0.5173026881
0.5382696394,0.3247745153,0.4186754376,0.2179409816,0.8779761786,0.1438107049,0.2700257326,0.4502945587,0.4522031493
0.5211400341,0.2408484829,0.3398335226,0.2643075223,0.8028937854,0.0803987021,0.289311648,0.3064100456,0.5274054101
0.5535365363,0.2036368807,0.3480445042,0.1671807514,0.8856218157,0.0924052412,0.1734904375,0.4456062526,0.4701405963
0.6163512994,0.2287738188,0.3601176987,0.2261819797,0.887033478,0.1586604022,0.2889433016,0.3189628786,0.5555505424
0.7043396231,0.199602519,0.3034268564,0.1655846764,0.9301503188,0.0981513813,0.1823090429,0.3983163247,0.4928460404
0.5601350715,0.2411275953,0.3815075941,0.254687084,0.8257395064,0.1632605614,0.287613021,0.3567046995,0.525067414
0.6509253252,0.2574928751,0.2906630813,0.2400343194,0.9371663187,0.131826469,0.2475283941,0.4003372695,0.5423421176
0.5299620282,0.2457611301,0.4246090256,0.1760579153,0.9586605121,0.0559978919,0.2592901964,0.360906839,0.5693710762
0.64561595,0.2544825476,0.356727473,0.263197269,0.8765833894,0.1132606561,0.2840347549,0.4676115657,0.4048661358
0.5846296338,0.2257085661,0.3030561661,0.2061093588,0.9008798086,0.1068035483,0.2233925686,0.4568270598,0.4551274182
0.578628434,0.2620113551,0.3296428987,0.2976350288,0.8175278786,0.0516922712,0.3224696986,0.3225869543,0.5261840653
0.6173858655,0.2288300058,0.287969063,0.2760182738,0.9305237785,0.0302618037,0.3756576444,0.2455909453,0.5374448671
0.6023719745,0.2223553179,0.3958403116,0.2264865641,0.9404655431,0.0443848919,0.2929796525,0.4517353145,0.4286956194
0.6319125351,0.1798469869,0.2867565115,0.2956047949,0.8398485628,0.1014272296,0.3174264075,0.392937177,0.5316827531
0.6607329967,0.1907098837,0.3259840694,0.1497735632,0.9077257839,0.1693392087,0.2747345462,0.3314001756,0.4664327517
0.5594312719,0.2720015707,0.3106428289,0.3004012557,0.8512622958,0.1123336362,0.2925542752,0.2561965481,0.6107413997
0.6285143777,0.2018527807,0.2998865278,0.3132456079,0.7058503758,0.1526778369,0.6170204315,0.5051537247,0.0818379002
0.6320853016,0.2145646183,0.2570375501,0.2736428786,0.8070420063,0.1760565793,0.2919933013,0.3907459615,0.4210081466
0.5683608076,0.2495757032,0.3932507206,0.2296367318,0.8925026999,0.11344544,0.2648481392,0.3689580137,0.4956849884
0.5600741077,0.2049413963,0.392863446,0.3114320267,0.7616492363,0.1256706651,0.3146853654,0.3640638734,0.4912305832
0.5751835613,0.3209829348,0.2049089832,0.2363551501,0.8414639205,0.1377181406,0.2776237702,0.4005497551,0.4416300676
0.5279407572,0.2692470938,0.3537120845,0.2903910494,0.7732664933,0.0787843135,0.3193780269,0.3220444297,0.4740782671
0.6511622731,0.1766786185,0.3314604168,0.1562343292,0.9313018579,0.1595367464,0.2708621913,0.3985888223,0.4627726602
0.47525267,0.2671661628,0.4627003838,0.214436166,0.9069591418,0.071632722,0.2884635019,0.4302106334,0.4719533725
0.4578098574,0.268635744,0.4488804057,0.0715510461,1.0087671207,0.1463669159,0.5202619608,0.5235713772,0.2627517736
0.6242124421,0.2527415383,0.361693606,0.1994806151,0.9519793342,0.184513656,0.2343670331,0.4534873376,0.4852909794
0.5801280287,0.2498756826,0.3882645607,0.2514853669,0.8773941493,0.0663315889,0.3621379268,0.2218843102,0.631245612
0.4974771895,0.1870815155,0.5249941541,0.1812742563,0.8312938499,0.0600156485,0.245705447,0.2548999564,0.604899191
0.6096562846,0.238828885,0.3231093382,0.3887621844,0.846495794,0.0942355166,0.2908738713,0.4210601324,0.4646400054
